,Year,Type,Country,Area,Activity,Sex ,Fatal (Y/N),Month,New_Age
2920,1983,Unprovoked,USA,Florida,Swimming,M,N,9,15
2921,1983,Unprovoked,USA,Oregon,Surfing,M,N,8,
2922,1983,Unprovoked,SOUTH AFRICA,Western Cape Province,Fishing,M,N,8,29
2923,1983,Unprovoked,USA,Virginia,Swimming,F,N,8,14
2924,1983,Provoked,USA,Florida,Water Sports,M,N,8,14
2925,1983,Unprovoked,USA,Florida,Water Sports,F,N,8,22
2926,1983,Boat,USA,Rhode Island,Fishing,,N,8,
2927,1983,Sea Disaster,AUSTRALIA,Queensland,Swimming,F,Y,7,21
2928,1983,Sea Disaster,AUSTRALIA,Queensland,Swimming,M,Y,7,24
2929,1983,Sea Disaster,AUSTRALIA,Queensland,Accident,M,N,7,28
2930,1983,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Surfing,M,N,7,
2931,1983,Unprovoked,USA,Florida,Surfing,F,N,7,39
2932,1983,Unprovoked,BAHAMAS,Abaco Islands,Fishing,M,N,7,13
2933,1983,Unprovoked,USA,Florida,Swimming,M,N,7,17
2934,1983,Unprovoked,USA,Florida,Swimming,M,N,6,42
2935,1983,Unprovoked,BAHAMAS,Abaco Islands,Fishing,M,Y,6,15
2936,1983,Unprovoked,USA,Florida,Surfing,M,N,6,21
2937,1983,Unprovoked,BAHAMAS,,,M,N,6,30
2938,1983,Invalid,ITALY,Northwest Italy,Water Sports,M,,6,
2939,1983,Unprovoked,BAHAMAS,Berry Islands,Fishing,M,N,6,
2940,1983,Unprovoked,USA,Florida,Surfing,M,N,5,21
2941,1983,Unprovoked,USA,Florida,Surfing,M,N,5,15
2942,1983,Unprovoked,USA,Florida,Surfing,M,N,5,22
2944,1983,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Fishing,M,N,4,27
2945,1983,Unprovoked,USA,Florida,Surfing,M,N,4,16
2946,1983,Invalid,SOUTH AFRICA,KwaZulu-Natal,,M,,4,
2947,1983,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Fishing,M,N,3,17
2948,1983,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Surfing,M,N,3,
2949,1983,Unprovoked,USA,Florida,Surfing,M,N,3,
2950,1983,Unprovoked,NEW CALEDONIA,Loyalty Islands,,,N,3,
2951,1983,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Surfing,M,N,2,16
2952,1983,Provoked,USA,South Carolina,Fishing,M,N,1,43
2953,1983,Invalid,SOUTH AFRICA,KwaZulu-Natal,,M,,1,
2954,1983,Unprovoked,SOUTH AFRICA,Western Cape Province,Surfing,M,N,1,22
2955,1983,Unprovoked,SOUTH AFRICA,Western Cape Province,Fishing,M,N,1,32
2959,1982,Unprovoked,USA,South Carolina,Other,M,N,11,
2960,1982,Unprovoked,USA,Florida,Surfing,M,N,10,26
2961,1982,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Surfing,M,N,9,16
2962,1982,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Surfing,M,N,9,16
2963,1982,Unprovoked,USA,Florida,Surfing,M,N,9,20
2964,1982,Unprovoked,USA,California,Water Sports,M,N,9,36
2965,1982,Unprovoked,USA,California,Water Sports,M,N,9,28
2966,1982,Invalid,USA,Florida,,M,,9,20
2967,1982,Unprovoked,JAPAN,Kumamoto Prefecture,,M,Y,8,
2968,1982,Invalid,USA,California,Surfing,M,,8,17
2969,1982,Unprovoked,SOUTH AFRICA,Western Cape Province,Swimming,F,N,8,18
2970,1982,Unprovoked,TUNISIA,,Surfing,M,N,8,
2971,1982,Invalid,SOUTH AFRICA,KwaZulu-Natal,Surfing,M,,7,20
2972,1982,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Surfing,M,N,7,38
2973,1982,Unprovoked,USA,California,Surfing,M,N,7,26
2974,1982,Unprovoked,USA,Florida,Swimming,M,N,7,17
2975,1982,Invalid,USA,California,Swimming,M,,7,43
2976,1982,Unprovoked,USA,Florida,Swimming,F,N,7,19
2978,1982,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Surfing,M,Y,6,27
2979,1982,Unprovoked,USA,South Carolina,Swimming,M,N,6,20
2980,1982,Unprovoked,BAHAMAS,Andros Islands,Fishing,M,N,6,19
2981,1982,Unprovoked,USA,Florida,,F,N,6,8
2982,1982,Unprovoked,USA,Hawaii,Surfing,M,N,6,
2983,1982,Invalid,USA,South Carolina,,F,,5,33
2984,1982,Unprovoked,USA,Florida,Surfing,M,N,3,16
2985,1982,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,Y,3,20
2986,1982,Unprovoked,NEW CALEDONIA,,Fishing,M,N,3,
2987,1982,Unprovoked,AUSTRALIA,Tasmania,Fishing,M,Y,2,32
2988,1982,Unprovoked,USA,Florida,Surfing,M,N,2,18
2989,1982,Provoked,SOUTH AFRICA,Western Cape Province,Fishing,M,N,2,
2990,1982,Unprovoked,USA,Hawaii,Swimming,F,N,2,
2991,1982,Unprovoked,USA,Hawaii,Swimming,F,N,2,
2992,1982,Unprovoked,USA,Florida,Swimming,F,Y,2,75
2993,1982,Unprovoked,USA,California,Water Sports,M,N,2,
2994,1982,Unprovoked,USA,Florida,Water Sports,M,Y,2,29
2995,1982,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Swimming,M,N,1,20
2999,1981,Unprovoked,USA,California,Surfing,M,Y,12,24
3001,1981,Unprovoked,USA,Hawaii,Surfing,M,N,12,
3002,1981,Unprovoked,REUNION,Saint-Philippe,Fishing,M,N,11,
3003,1981,Provoked,SOUTH AFRICA,Western Cape Province,Other,M,N,10,
3004,1981,Unprovoked,USA,Hawaii,Fishing,M,N,11,59
3005,1981,Unprovoked,USA,Florida,Swimming,M,N,10,19
3007,1981,Unprovoked,USA,Florida,Surfing,M,N,10,17
3008,1981,Unprovoked,USA,Florida,Surfing,M,N,10,24
3009,1981,Unprovoked,USA,Florida,Surfing,M,N,9,28
3010,1981,Unprovoked,USA,Florida,Surfing,M,N,9,
3011,1981,Unprovoked,USA,Florida,Swimming,M,Y,9,26
3012,1981,Unprovoked,USA,Florida,Surfing,M,N,9,25
3013,1981,Unprovoked,USA,Florida,Surfing,M,N,9,24
3014,1981,Unprovoked,USA,Florida,Surfing,M,N,8,15
3015,1981,Provoked,USA,Florida,Fishing,M,N,8,19
3016,1981,Invalid,USA,Hawaii,Fishing,M,,8,
3017,1981,Unprovoked,USA,Florida,Water Sports,M,N,8,
3018,1981,Unprovoked,USA,Florida,Swimming,F,Y,8,19
3019,1981,Unprovoked,BAHAMAS,Grand Bahama Island,Surfing,M,N,8,53
3020,1981,Unprovoked,USA,Florida,Swimming,F,N,7,16
3021,1981,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Surfing,M,N,7,32
3022,1981,Unprovoked,USA,Florida,Fishing,M,N,7,
3023,1981,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Fishing,M,N,7,
3024,1981,Boat,ENGLAND,,Fishing,M,N,6,
3025,1981,Invalid,USA,Hawaii,,M,,6,
3026,1981,Unprovoked,USA,Hawaii,Fishing,M,Y,5,
3027,1981,Unprovoked,SOUTH KOREA,Chungnam,Water Sports,F,Y,5,27
3028,1981,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Surfing,M,N,5,27
3029,1981,Unprovoked,USA,Florida,Water Sports,M,N,5,32
3030,1981,Unprovoked,USA,Florida,Water Sports,M,N,5,
3031,1981,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Surfing,M,N,5,19
3032,1981,Provoked,NAMIBIA,Eronogo Region,Fishing,M,N,5,
3034,1981,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Surfing,M,N,5,24
3035,1981,Unprovoked,USA,Florida,Swimming,M,N,3,19
3036,1981,Unprovoked,USA,Florida,Surfing,M,N,3,24
3037,1981,Unprovoked,CHILE,Coquimbo,Fishing,M,N,3,
3039,1981,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Swimming,M,N,2,30
3040,1981,Unprovoked,AUSTRALIA,Western Australia,Other,M,N,2,
3042,1981,Unprovoked,USA,Florida,Surfing,M,N,2,15
3043,1981,Unprovoked,BRAZIL,Rio de Janeiro,Fishing,,N,2,
3044,1981,Unprovoked,USA,Florida,Fishing,M,N,1,25
3045,1981,Invalid,SOUTH AFRICA,KwaZulu-Natal,Swimming,M,,1,23
3048,1980,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Surfing,M,N,12,25
3050,1980,Unprovoked,REUNION,Grand'Anse,Fishing,M,N,11,22
3051,1980,Unprovoked,AUSTRALIA,Western Australia,Swimming,M,N,11,
3052,1980,Invalid,SOUTH AFRICA,KwaZulu-Natal,Swimming,M,,11,
3053,1980,Unprovoked,BRAZIL,Pernambuco,Swimming,M,Y,11,16
3054,1980,Unprovoked,USA,Oregon,Surfing,M,N,10,29
3055,1980,Unprovoked,USA,California,Surfing,M,N,10,19
3056,1980,Unprovoked,MEXICO,,Fishing,M,Y,8,22
3057,1980,Unprovoked,USA,North Carolina,Swimming,F,N,8,10
3058,1980,Unprovoked,USA,Hawaii,Surfing,M,N,8,
3059,1980,Unprovoked,SPAIN,Canary Islands,Water Sports,M,N,7,
3060,1980,Unprovoked,USA,New Jersey,Surfing,M,N,7,15
3061,1980,Unprovoked,USA,Delaware,Swimming,F,N,7,22
3062,1980,Unprovoked,USA,North Carolina,Surfing,M,N,7,
3063,1980,Unprovoked,USA,Florida,Surfing,M,N,7,
3064,1980,Provoked,USA,California,Water Sports,F,N,6,44
3065,1980,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Surfing,M,N,5,22
3066,1980,Provoked,JAMAICA,St. Mary's Parish,Fishing,M,N,4,
3067,1980,Sea Disaster,PHILIPPINES,Romblon Province,Accident,,Y,4,
3068,1980,Unprovoked,MEXICO,Sinaloa,Surfing,F,N,4,13
3069,1980,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Water Sports,M,Y,3,52
3070,1980,Unprovoked,BRAZIL,Rio de Janeiro,Swimming,M,N,3,
3071,1980,Sea Disaster,PHILIPPINES,,Accident,F,Y,3,
3072,1980,Provoked,SOUTH AFRICA,Western Cape Province,Fishing,M,N,3,61
3073,1980,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Surfing,M,N,1,24
3074,1980,Unprovoked,KENYA,Lamu Archipelago,Fishing,M,N,1,29
3075,1980,Provoked,SOUTH AFRICA,KwaZulu-Natal,Fishing,M,N,1,29
3076,1980,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Swimming,M,N,1,
3077,1980,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Swimming,M,N,1,25
3078,1980,Unprovoked,CHILE,Los Vilos,Water Sports,M,Y,1,
3083,1979,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Swimming,M,N,12,18
3084,1979,Invalid,PORTUGAL,Madeira Islands,Fishing,M,Y,12,19
3085,1979,Unprovoked,SOUTH CHINA SEA,,Water Sports,M,N,12,32
3086,1979,Unprovoked,USA,Oregon,Surfing,M,N,11,20
3087,1979,Provoked,SOUTH AFRICA,Western Cape Province,Fishing,,N,11,
3088,1979,Provoked,SOUTH AFRICA,Eastern Cape Province,Fishing,M,N,10,
3089,1979,Unprovoked,AUSTRALIA,New South Wales,Water Sports,M,N,9,18
3090,1979,Unprovoked,HONG KONG,,Swimming,M,Y,8,21
3091,1979,Unprovoked,HONG KONG,Ho Ha Wan Marine Park,,M,Y,8,16
3092,1979,Unprovoked,USA,Florida,Water Sports,M,N,8,49
3093,1979,Unprovoked,THAILAND,Southern Thailand,Other,M,Y,8,
3094,1979,Sea Disaster,USA,Florida,Swimming,M,N,6,56
3095,1979,Invalid,USA,Florida,Water Sports,M,,5,36
3096,1979,Provoked,SOUTH AFRICA,Western Cape Province,Fishing,M,N,5,25
3097,1979,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Water Sports,M,Y,5,
3098,1979,Unprovoked,NEW CALEDONIA,North Province,Fishing,,N,5,
3099,1979,Unprovoked,NEW CALEDONIA,North Province,,M,Y,5,
3100,1979,Unprovoked,USA,Florida,Swimming,M,N,4,24
3101,1979,Unprovoked,USA,Florida,Surfing,M,N,4,8
3102,1979,Unprovoked,USA,Florida,Surfing,M,N,3,27
3103,1979,Unprovoked,USA,California,Water Sports,M,N,3,
3105,1979,Unprovoked,NEW CALEDONIA,Grand Terre,Fishing,M,Y,3,
3106,1979,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Surfing,M,N,2,19
3108,1978,Unprovoked,AUSTRALIA,Queensland,,M,N,12,
3109,1978,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Fishing,M,Y,12,23
3110,1978,Unprovoked,USA,Hawaii,Surfing,M,N,11,
3111,1978,Unprovoked,USA,Florida,Surfing,M,N,11,17
3112,1978,Invalid,SOUTH AFRICA,KwaZulu-Natal,Fishing,M,,10,
3113,1978,Unprovoked,SOUTH AFRICA,Western Cape Province,Fishing,M,N,9,27
3114,1978,Unprovoked,ITALY,Tyrrhenian Sea,Water Sports,M,N,9,
3115,1978,Unprovoked,AUSTRALIA,Tasmania,Water Sports,M,N,9,34
3116,1978,Unprovoked,USA,California,Swimming,M,N,8,
3117,1978,Unprovoked,USA,Florida,Swimming,M,N,8,27
3118,1978,Sea Disaster,USA,South Carolina,Water Sports,M,N,7,39
3119,1978,Provoked,USA,California,Fishing,M,N,7,27
3120,1978,Unprovoked,USA,Florida,Surfing,M,N,6,20
3121,1978,Unprovoked,USA,Florida,Surfing,M,N,6,17
3123,1978,Unprovoked,MARSHALL ISLANDS,Ralik Archipelago,Water Sports,M,N,4,25
3124,1978,Unprovoked,MARSHALL ISLANDS,Ralik Archipelago,Water Sports,M,N,4,23
3125,1978,Unprovoked,AUSTRALIA,Tasmania,Water Sports,M,N,4,
3127,1978,Unprovoked,SOUTH AFRICA,Western Cape Province,Fishing,,N,2,
3128,1978,Unprovoked,SOUTH AFRICA,Western Cape Province,Water Sports,M,N,2,
3129,1978,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Surfing,M,N,1,17
3130,1978,Invalid,SOUTH AFRICA,KwaZulu-Natal,,M,,1,
3133,1977,Sea Disaster,USA,Hawaii,Swimming,M,N,12,49
3134,1977,Unprovoked,USA,Florida,Surfing,M,N,12,27
3135,1977,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Surfing,M,N,12,18
3136,1977,Boat,SOUTH AFRICA,Western Cape Province,Fishing,,N,12,
3137,1977,Provoked,SOUTH AFRICA,Western Cape Province,Swimming,M,N,11,
3138,1977,Unprovoked,SOUTH AFRICA,Western Cape Province,Fishing,M,N,10,25
3139,1977,Unprovoked,AUSTRALIA,South Australia,Surfing,M,N,8,17
3140,1977,Unprovoked,AUSTRALIA,Queensland,Swimming,M,Y,8,25
3141,1977,Boat,SOUTH AFRICA,Western Cape Province,Fishing,M,N,8,
3142,1977,Unprovoked,USA,California,Surfing,M,N,8,20
3143,1977,Invalid,USA,Florida,Swimming,M,,8,17
3144,1977,Sea Disaster,USA,California,Fishing,M,N,7,21
3145,1977,Provoked,USA,Florida,Fishing,M,N,6,27
3146,1977,Unprovoked,USA,Texas,Fishing,M,N,6,25
3147,1977,Boat,SOUTH AFRICA,Western Cape Province,Fishing,M,N,5,
3149,1977,Unprovoked,AUSTRALIA,Queensland,,M,N,4,
3150,1977,Unprovoked,USA,Hawaii,Swimming,M,N,4,
3151,1977,Unprovoked,SOUTH AFRICA,Western Cape Province,Swimming,M,N,3,31
3152,1977,Sea Disaster,AUSTRALIA,Queensland,Other,M,N,3,32
3153,1977,Sea Disaster,AUSTRALIA,Queensland,Other,M,Y,3,74
3154,1977,Sea Disaster,AUSTRALIA,Queensland,Other,M,Y,3,45
3155,1977,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,N,2,24
3156,1977,Invalid,AUSTRALIA,Victoria,,M,,2,
3158,1977,Unprovoked,MEXICO,Guerrero,Swimming,M,Y,1,
3159,1976,Unprovoked,AUSTRALIA,Queensland,,M,N,12,
3160,1976,Unprovoked,USA,California,Water Sports,M,N,12,29
3161,1976,Unprovoked,SOUTH AFRICA,Western Cape Province,Other,M,N,11,19
3163,1976,Unprovoked,USA,Florida,Surfing,M,N,11,19
3164,1976,Invalid,SOUTH AFRICA,KwaZulu-Natal,Swimming,M,,11,17
3165,1976,Provoked,SOUTH AFRICA,Western Cape Province,Fishing,,N,11,
3166,1976,Boat,SOUTH AFRICA,Western Cape Province,Water Sports,,N,10,
3167,1976,Unprovoked,USA,California,Surfing,M,N,10,25
3168,1976,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Surfing,M,N,10,20
3170,1976,Unprovoked,AUSTRALIA,South Australia,Water Sports,M,N,9,27
3171,1976,Sea Disaster,HONG KONG,South China Sea 200 miles from Hong Kong,Accident,M,Y,9,
3172,1976,Unprovoked,USA,Florida,Swimming,M,Y,9,16
3173,1976,Unprovoked,USA,Florida,Swimming,M,Y,9,
3174,1976,Unprovoked,USA,Florida,Surfing,M,N,9,15
3175,1976,Unprovoked,USA,North Carolina,Surfing,M,N,8,23
3176,1976,Unprovoked,USA,Oregon,Surfing,M,N,8,19
3177,1976,Unprovoked,USA,Florida,Fishing,M,N,7,24
3178,1976,Unprovoked,USA,Louisiana,Other,M,N,7,10
3179,1976,Unprovoked,USA,Hawaii,Water Sports,M,Y,7,18
3180,1976,Unprovoked,USA,Florida,Fishing,M,N,7,23
3181,1976,Unprovoked,USA,Florida,Water Sports,M,N,6,17
3182,1976,Unprovoked,USA,Hawaii,Swimming,M,N,6,
3183,1976,Provoked,ITALY,Reggio Calabria Province,Fishing,M,N,6,46
3184,1976,Boat,AUSTRALIA,Queensland,Water Sports,F,N,6,
3185,1976,Boat,SOUTH AFRICA,Western Cape Province,Fishing,,N,5,
3187,1976,Unprovoked,USA,Florida,Swimming,M,N,3,21
3188,1976,Boat,SOUTH AFRICA,Western Cape Province,Fishing,,N,3,
3189,1976,Boat,SOUTH AFRICA,Western Cape Province,,,N,3,
3190,1976,Boat,SOUTH AFRICA,Western Cape Province,,,N,3,
3191,1976,Boat,SOUTH AFRICA,Western Cape Province,Other,,N,2,
3192,1976,Provoked,SOUTH AFRICA,Western Cape Province,Fishing,,N,1,
3193,1976,Unprovoked,AUSTRALIA,Queensland,,F,N,1,
3194,1976,Provoked,SOUTH AFRICA,Western Cape Province,Fishing,,N,1,
3195,1976,Unprovoked,USA,Florida,Fishing,M,N,1,25
3196,1976,Unprovoked,NEW ZEALAND,North Island,Fishing,M,Y,1,
3198,1975,Boat,AUSTRALIA,South Australia,Other,,N,12,
3199,1975,Unprovoked,USA,California,Fishing,M,N,12,27
3200,1975,Provoked,AUSTRALIA,New South Wales,Other,M,N,12,35
3201,1975,Unprovoked,AUSTRALIA,New South Wales,Swimming,M,N,11,20
3202,1975,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Swimming,M,N,11,33
3203,1975,Unprovoked,AUSTRALIA,Queensland,,M,N,11,
3204,1975,Unprovoked,USA,Florida,Surfing,M,N,11,18
3205,1975,Invalid,USA,New Jersey,Surfing,M,,10,
3206,1975,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,N,10,20
3207,1975,Invalid,USA,California,Surfing,,,10,
3208,1975,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Surfing,M,N,9,21
3209,1975,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Surfing,M,N,8,19
3210,1975,Unprovoked,USA,Florida,Swimming,M,N,8,20
3211,1975,Unprovoked,USA,California,Water Sports,M,N,8,44
3212,1975,Unprovoked,HONG KONG,Mirs Bay ,Swimming,M,N,8,24
3213,1975,Sea Disaster,USA,Oregon,Accident,F,Y,7,62
3214,1975,Unprovoked,AUSTRALIA,Tasmania,Water Sports,M,Y,7,37
3215,1975,Unprovoked,USA,Florida,Water Sports,M,N,7,24
3216,1975,Unprovoked,AUSTRALIA,Queensland,Surfing,M,N,7,21
3217,1975,Unprovoked,USA,California,Surfing,M,N,7,23
3218,1975,Unprovoked,USA,California,Water Sports,M,N,7,34
3219,1975,Unprovoked,USA,Florida,Swimming,F,N,7,14
3220,1975,Provoked,AUSTRALIA,Western Australia,Fishing,M,N,7,29
3221,1975,Unprovoked,USA,Florida,Surfing,M,N,7,16
3222,1975,Unprovoked,USA,South Carolina,Swimming,M,N,6,18
3223,1975,Unprovoked,USA,South Carolina,Swimming,F,N,6,15
3224,1975,Unprovoked,USA,Alabama,Swimming,M,N,6,27
3225,1975,Unprovoked,USA,Florida,Surfing,M,N,6,20
3226,1975,Provoked,USA,Florida,,M,N,6,
3227,1975,Unprovoked,USA,Florida,Surfing,M,N,5,17
3228,1975,Unprovoked,USA,Florida,Swimming,F,N,5,10
3229,1975,Invalid,ITALY,Genoa Province,Water Sports,M,,4,37
3230,1975,Invalid,SOUTH AFRICA,KwaZulu-Natal,,M,,4,
3231,1975,Unprovoked,SOUTH AFRICA,Western Cape Province,Fishing,M,N,4,
3232,1975,Invalid,SOUTH AFRICA,KwaZulu-Natal,Swimming,M,,3,
3233,1975,Unprovoked,AUSTRALIA,Queensland,,F,N,3,
3234,1975,Unprovoked,USA,Florida,Swimming,M,N,3,14
3235,1975,Provoked,AUSTRALIA,Queensland,Water Sports,,N,3,18
3236,1975,Provoked,SOUTH AFRICA,Western Cape Province,Other,M,N,3,
3237,1975,Sea Disaster,BANGLADESH,Ganges-Brahmaputra delta,Other,,Y,3,
3238,1975,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Surfing,M,N,2,16
3239,1975,Boat,SOUTH AFRICA,Western Cape Province,,,N,2,
3240,1975,Unprovoked,AUSTRALIA,South Australia,Swimming,M,Y,2,12
3241,1975,Unprovoked,AUSTRALIA,Victoria,Fishing,M,N,2,45
3242,1975,Unprovoked,AUSTRALIA,Queensland,,M,N,2,
3243,1975,Provoked,SOUTH AFRICA,Western Cape Province,Fishing,M,N,2,12
3244,1975,Unprovoked,AUSTRALIA,South Australia,Surfing,M,Y,1,17
3247,1974,Unprovoked,AUSTRALIA,Western Australia,,,N,12,32
3248,1974,Unprovoked,USA,Florida,Swimming,M,N,11,24
3249,1974,Unprovoked,USA,California,Surfing,M,N,9,17
3250,1974,Unprovoked,USA,California,Water Sports,M,N,9,29
3251,1974,Unprovoked,ISRAEL,Red Sea,Swimming,F,N,9,20
3252,1974,Unprovoked,USA,California,Surfing,M,N,9,41
3253,1974,Unprovoked,USA,California,Surfing,M,N,9,48
3254,1974,Sea Disaster,AUSTRALIA,Queensland,Fishing,M,N,9,30
3255,1974,Unprovoked,USA,Oregon,Surfing,M,N,9,24
3256,1974,Unprovoked,HONG KONG,Mirs Bay ,Swimming,M,N,8,22
3257,1974,Unprovoked,HONG KONG,Mirs Bay ,Swimming,M,Y,8,
3258,1974,Unprovoked,HONG KONG,Mirs Bay ,Swimming,M,N,8,19
3259,1974,Unprovoked,HONG KONG,Mirs Bay ,Swimming,M,N,8,18
3260,1974,Unprovoked,CROATIA, Split-Dalmatia County,,M,Y,8,21
3261,1974,Unprovoked,USA,California,Surfing,M,N,8,
3262,1974,Unprovoked,USA,California,Water Sports,M,N,7,36
3263,1974,Unprovoked,USA,Georgia,Swimming,M,Y,7,17
3264,1974,Sea Disaster,USA,Florida ,Accident,M,Y,7,10
3265,1974,Unprovoked,USA,Florida,Swimming,F,N,6,61
3266,1974,Unprovoked,USA,California,Surfing,M,N,5,45
3267,1974,Sea Disaster,BRAZIL,,Fishing,M,Y,4,
3268,1974,Unprovoked,SOUTH AFRICA,Western Cape Province,Fishing,M,N,4,22
3269,1974,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Swimming,M,N,4,19
3270,1974,Unprovoked,USA,Florida,Swimming,F,N,4,11
3271,1974,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Surfing,M,N,4,17
3272,1974,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Surfing,M,N,3,21
3273,1974,Boat,SOUTH AFRICA,Western Cape Province,Fishing,,N,3,
3274,1974,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Swimming,M,N,2,14
3275,1974,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Swimming,M,N,2,19
3276,1974,Boat,SOUTH AFRICA,Western Cape Province,Fishing,,N,2,
3277,1974,Boat,SOUTH AFRICA,Western Cape Province,Fishing,,N,2,
3278,1974,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Other,M,N,1,42
3279,1974,Unprovoked,AUSTRALIA,South Australia,Water Sports,M,Y,1,26
3280,1974,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Swimming,M,N,1,33
3281,1974,Unprovoked,MOZAMBIQUE,Gaza,Swimming,M,Y,1,
3282,1974,Unprovoked,MOZAMBIQUE,Gaza,Swimming,M,Y,1,32
3285,1973,Unprovoked,MOZAMBIQUE,Gaza,Fishing,M,N,12,41
3286,1973,Unprovoked,MOZAMBIQUE,Gaza,Swimming,M,Y,12,20
3287,1973,Unprovoked,PHILIPPINES,Luzon,Swimming,M,Y,12,19
3288,1973,Unprovoked,USA,Hawaii,Swimming,M,N,12,
3289,1973,Unprovoked,MEXICO,Guerrero,Swimming,M,Y,12,20
3291,1973,Unprovoked,USA,Florida,Surfing,M,N,11,13
3292,1973,Unprovoked,AUSTRALIA,Queensland,,M,N,11,
3293,1973,Sea Disaster,SOUTH AFRICA,KwaZulu-Natal,Fishing,M,Y,9,
3294,1973,Unprovoked,BAHAMAS,Grand Bahama Island,Fishing,M,N,9,11
3295,1973,Unprovoked,HONG KONG,Mirs Bay ,Swimming,M,Y,9,20
3296,1973,Unprovoked,MEXICO,Baja California,Fishing,M,Y,9,37
3297,1973,Unprovoked,EGYPT,Red Sea,,M,N,9,
3299,1973,Unprovoked,AUSTRALIA,Queensland,Surfing,M,N,8,16
3300,1973,Unprovoked,USA,Virginia,Fishing,M,N,8,17
3301,1973,Unprovoked,HONG KONG,,Swimming,M,N,6,
3302,1973,Unprovoked,MEXICO,Guerrero,Swimming,M,Y,4,45
3303,1973,Unprovoked,AUSTRALIA,Queensland,,M,N,3,
3304,1973,Unprovoked,MOZAMBIQUE,Gaza,Fishing,M,Y,3,28
3305,1973,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Fishing,M,N,3,26
3306,1973,Unprovoked,MEXICO,Guerrero,Swimming,,Y,2,57
3307,1973,Provoked,SOUTH AFRICA,KwaZulu-Natal,Surfing,M,N,1,
3308,1973,Unprovoked,USA,Hawaii,Surfing,M,N,1,
3312,1972,Unprovoked,SOUTH AFRICA,Western Cape Province,Swimming,M,N,12,29
3313,1972,Unprovoked,MOZAMBIQUE,Gaza,Swimming,M,N,12,25
3314,1972,Unprovoked,MEXICO,Guerrero,Surfing,M,Y,12,17
3315,1972,Unprovoked,SOUTH AFRICA,Western Cape Province,Swimming,M,N,12,
3316,1972,Unprovoked,AUSTRALIA,Queensland,,M,N,12,
3317,1972,Provoked,AUSTRALIA,New South Wales,,,N,12,24
3318,1972,Unprovoked,REUNION,Saint-Philippe,Fishing,,Y,12,
3319,1972,Unprovoked,AUSTRALIA,Queensland,Fishing,M,N,10,24
3320,1972,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,N,10,19
3321,1972,Unprovoked,USA,US Virgin Islands,Water Sports,M,Y,10,
3322,1972,Unprovoked,USA,Florida,Surfing,M,N,10,17
3323,1972,Unprovoked,NEW ZEALAND,North Island,Swimming,M,N,10,17
3324,1972,Unprovoked,USA,California,Surfing,M,N,9,
3325,1972,Invalid,MOZAMBIQUE,Maputo Province,Swimming,F,,9,20
3326,1972,Unprovoked,USA,Florida,Surfing,M,N,8,15
3327,1972,Unprovoked,USA,Hawaii,Fishing,M,N,8,
